               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 149,            0.031429,            0.026658,           0.0029944,             0.53612,             0.58138,             0.54958,                0.26,             0.03692,            0.021886,           0.0091713,            0.005116,            0.005116,            0.005116
                 150,            0.031489,            0.026464,            0.003055,             0.53765,             0.58113,                0.55,             0.25984,            0.036927,            0.021897,           0.0091873,            0.005083,            0.005083,            0.005083
                 151,            0.031339,            0.027069,           0.0029389,             0.53831,              0.5808,              0.5498,              0.2599,            0.036936,             0.02191,           0.0092029,             0.00505,             0.00505,             0.00505
                 152,            0.031217,            0.026493,           0.0030287,             0.53741,             0.58391,             0.54986,             0.26018,            0.036944,            0.021923,           0.0092128,            0.005017,            0.005017,            0.005017
                 153,            0.031251,            0.026235,           0.0029533,             0.53846,             0.58234,             0.54949,             0.26008,            0.036952,            0.021939,           0.0092211,            0.004984,            0.004984,            0.004984
                 154,            0.031111,            0.026536,           0.0030606,             0.53941,             0.58204,             0.54948,             0.26001,            0.036965,             0.02195,           0.0092376,            0.004951,            0.004951,            0.004951
                 155,            0.031079,            0.026233,           0.0029981,             0.53616,             0.58347,             0.54925,             0.26003,            0.036974,            0.021964,           0.0092527,            0.004918,            0.004918,            0.004918
                 156,            0.030814,            0.026702,           0.0028148,             0.53696,               0.584,             0.54961,             0.26012,            0.036986,            0.021979,            0.009263,            0.004885,            0.004885,            0.004885
                 157,            0.030882,            0.026388,           0.0029343,             0.53903,             0.58471,             0.55043,             0.25997,            0.037002,            0.021991,           0.0092815,            0.004852,            0.004852,            0.004852
                 158,            0.030856,            0.026471,           0.0029698,              0.5384,             0.58348,             0.55011,             0.26009,            0.037011,            0.022005,           0.0092965,            0.004819,            0.004819,            0.004819
