               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  71,            0.039157,            0.027738,           0.0050892,             0.57493,               0.552,             0.54029,             0.25121,            0.038846,            0.020849,           0.0088012,            0.008614,            0.008614,            0.008614
                  72,            0.038918,            0.027769,           0.0052881,             0.57372,             0.55247,              0.5394,             0.25159,            0.038819,            0.020853,           0.0087923,           0.0085942,           0.0085942,           0.0085942
                  73,            0.039109,            0.027535,           0.0051563,              0.5695,             0.55492,             0.54118,             0.25166,             0.03879,             0.02086,           0.0087776,           0.0085744,           0.0085744,           0.0085744
                  74,            0.039086,            0.027423,           0.0052785,              0.5695,             0.55468,             0.54132,             0.25169,            0.038778,            0.020848,           0.0087785,           0.0085546,           0.0085546,           0.0085546
                  75,            0.039103,            0.027938,           0.0049867,             0.57002,             0.55532,             0.54327,              0.2525,            0.038771,            0.020851,           0.0088023,           0.0085348,           0.0085348,           0.0085348
                  76,            0.038849,            0.027496,           0.0049799,             0.57597,             0.54971,             0.54299,             0.25279,            0.038778,            0.020856,            0.008799,            0.008515,            0.008515,            0.008515
                  77,            0.038782,            0.027812,           0.0053984,             0.56937,             0.55302,             0.54342,             0.25276,            0.038786,            0.020858,           0.0088037,           0.0084952,           0.0084952,           0.0084952
                  78,             0.03878,            0.028028,           0.0050549,             0.57392,              0.5487,             0.54306,             0.25284,            0.038775,            0.020862,           0.0088082,           0.0084754,           0.0084754,           0.0084754
                  79,            0.038748,            0.028073,           0.0047563,             0.57379,             0.54911,             0.54339,             0.25308,            0.038763,            0.020867,           0.0088115,           0.0084556,           0.0084556,           0.0084556
                  80,            0.038638,            0.027494,           0.0047084,             0.57359,             0.54968,             0.54342,             0.25304,            0.038738,            0.020872,           0.0087951,           0.0084358,           0.0084358,           0.0084358
                  81,             0.03865,            0.027527,           0.0049353,             0.57053,             0.55091,              0.5427,             0.25298,            0.038728,            0.020878,           0.0087903,            0.008416,            0.008416,            0.008416
                  82,            0.039013,            0.027672,           0.0049513,              0.5733,             0.55187,             0.54357,              0.2538,            0.038711,            0.020882,           0.0087737,           0.0083962,           0.0083962,           0.0083962
                  83,            0.038519,            0.027297,           0.0050563,             0.57505,             0.55558,             0.54478,             0.25363,              0.0387,            0.020888,           0.0087786,           0.0083764,           0.0083764,           0.0083764
                  84,            0.038355,            0.027088,           0.0048335,             0.57534,             0.55753,             0.54384,             0.25379,            0.038715,            0.020896,           0.0087642,           0.0083566,           0.0083566,           0.0083566
                  85,             0.03852,            0.027308,           0.0048786,             0.57487,             0.55567,             0.54372,             0.25406,            0.038723,            0.020898,            0.008756,           0.0083368,           0.0083368,           0.0083368
                  86,            0.038477,            0.026845,           0.0047684,              0.5763,             0.55353,             0.54296,             0.25394,            0.038722,            0.020905,           0.0087531,            0.008317,            0.008317,            0.008317
                  87,            0.038464,            0.027454,           0.0047883,             0.57825,             0.55214,             0.54319,             0.25387,            0.038729,            0.020918,           0.0087578,           0.0082972,           0.0082972,           0.0082972
                  88,            0.038502,            0.027508,           0.0049069,             0.57545,             0.55426,             0.54282,             0.25391,             0.03873,            0.020921,           0.0087579,           0.0082774,           0.0082774,           0.0082774
                  89,            0.038163,            0.027437,           0.0046723,             0.57308,              0.5537,             0.54269,              0.2533,             0.03872,            0.020925,           0.0087634,           0.0082576,           0.0082576,           0.0082576
                  90,            0.038106,            0.027028,           0.0047198,             0.57236,             0.55284,             0.54289,             0.25372,            0.038713,            0.020931,           0.0087699,           0.0082378,           0.0082378,           0.0082378
                  91,            0.038201,            0.026889,           0.0047138,             0.57266,             0.55498,             0.54241,             0.25361,            0.038715,            0.020938,           0.0087738,            0.008218,            0.008218,            0.008218
                  92,            0.037717,            0.027266,           0.0045947,             0.57487,             0.55341,             0.54199,             0.25332,            0.038717,            0.020944,           0.0087714,           0.0081982,           0.0081982,           0.0081982
                  93,            0.037632,            0.027228,           0.0045786,             0.57081,             0.55481,             0.54213,             0.25331,            0.038718,            0.020951,           0.0087802,           0.0081784,           0.0081784,           0.0081784
                  94,            0.037864,            0.026951,           0.0046053,             0.57157,             0.55362,             0.54278,             0.25358,            0.038724,            0.020958,           0.0087896,           0.0081586,           0.0081586,           0.0081586
                  95,            0.037878,            0.026563,           0.0046275,             0.57087,             0.55422,              0.5441,             0.25373,            0.038726,            0.020964,           0.0087866,           0.0081388,           0.0081388,           0.0081388
                  96,             0.03761,            0.026651,           0.0046007,             0.57289,             0.55348,             0.54309,             0.25351,            0.038734,            0.020969,           0.0087933,            0.008119,            0.008119,            0.008119
                  97,            0.038002,            0.026935,           0.0045882,             0.57493,             0.55223,             0.54427,             0.25389,            0.038728,            0.020969,           0.0087994,           0.0080992,           0.0080992,           0.0080992
                  98,            0.037499,            0.027025,           0.0044917,             0.56931,              0.5564,             0.54425,             0.25354,            0.038725,            0.020974,           0.0088104,           0.0080794,           0.0080794,           0.0080794
                  99,            0.037896,            0.026751,           0.0045382,             0.56969,              0.5575,             0.54351,             0.25353,            0.038732,            0.020978,           0.0088217,           0.0080596,           0.0080596,           0.0080596
                 100,            0.037689,            0.026851,           0.0047246,             0.56865,              0.5578,             0.54444,             0.25361,            0.038739,            0.020984,            0.008833,           0.0080398,           0.0080398,           0.0080398
                 101,            0.037533,            0.026598,           0.0043104,             0.56673,              0.5581,             0.54353,             0.25346,            0.038742,            0.020986,           0.0088421,             0.00802,             0.00802,             0.00802
                 102,            0.037361,            0.026645,           0.0045706,             0.56718,             0.55606,             0.54326,              0.2535,            0.038749,            0.020991,           0.0088515,           0.0080002,           0.0080002,           0.0080002
                 103,            0.037247,            0.027082,           0.0043925,             0.56799,             0.55694,             0.54384,              0.2535,            0.038749,            0.020998,            0.008863,           0.0079804,           0.0079804,           0.0079804
                 104,            0.037516,            0.026784,           0.0044789,             0.56577,             0.55739,             0.54398,             0.25346,            0.038748,            0.021001,           0.0088727,           0.0079606,           0.0079606,           0.0079606
                 105,            0.037241,            0.026452,           0.0043918,             0.56265,             0.56083,             0.54417,             0.25368,             0.03875,            0.021006,           0.0088853,           0.0079408,           0.0079408,           0.0079408
                 106,            0.037347,            0.026428,             0.00445,             0.56317,             0.55934,             0.54351,              0.2536,            0.038756,            0.021013,           0.0088935,            0.007921,            0.007921,            0.007921
                 107,            0.037192,            0.026407,           0.0044227,             0.56144,             0.56265,             0.54346,             0.25351,            0.038762,            0.021018,           0.0089026,           0.0079012,           0.0079012,           0.0079012
                 108,            0.037329,            0.026442,            0.004296,              0.5609,              0.5612,             0.54367,             0.25342,            0.038767,            0.021025,           0.0089107,           0.0078814,           0.0078814,           0.0078814
                 109,            0.037145,            0.026393,           0.0044765,              0.5607,             0.56154,              0.5432,             0.25351,            0.038773,             0.02103,           0.0089127,           0.0078616,           0.0078616,           0.0078616
                 110,            0.037017,            0.026171,           0.0044199,             0.56385,             0.56095,              0.5423,             0.25325,            0.038777,            0.021035,           0.0089233,           0.0078418,           0.0078418,           0.0078418
                 111,            0.037363,             0.02656,           0.0043669,             0.56906,             0.55432,             0.54218,             0.25327,            0.038778,            0.021038,           0.0089284,            0.007822,            0.007822,            0.007822
                 112,            0.037261,            0.026032,           0.0044058,             0.56716,              0.5541,             0.54233,             0.25328,             0.03878,            0.021043,           0.0089397,           0.0078022,           0.0078022,           0.0078022
                 113,            0.037117,            0.026477,           0.0044672,             0.56766,             0.55545,             0.54227,             0.25333,            0.038781,            0.021047,           0.0089425,           0.0077824,           0.0077824,           0.0077824
                 114,             0.03653,             0.02635,           0.0042533,             0.56769,             0.55659,             0.54233,             0.25343,            0.038787,            0.021051,           0.0089477,           0.0077626,           0.0077626,           0.0077626
                 115,            0.037095,            0.026093,            0.004182,              0.5699,             0.55531,             0.54322,             0.25361,            0.038793,            0.021056,           0.0089533,           0.0077428,           0.0077428,           0.0077428
                 116,            0.036794,            0.026443,           0.0040447,             0.56974,             0.55485,              0.5424,             0.25388,            0.038796,            0.021062,           0.0089593,            0.007723,            0.007723,            0.007723
                 117,            0.036724,            0.026183,           0.0042441,                0.57,             0.55553,             0.54212,              0.2538,            0.038798,            0.021067,           0.0089644,           0.0077032,           0.0077032,           0.0077032
                 118,            0.036521,            0.026649,           0.0041798,             0.56893,             0.55643,             0.54184,             0.25358,            0.038801,            0.021071,           0.0089722,           0.0076834,           0.0076834,           0.0076834
                 119,            0.036746,            0.025768,           0.0042608,             0.56623,             0.56037,              0.5412,             0.25357,            0.038803,            0.021077,           0.0089764,           0.0076636,           0.0076636,           0.0076636
                 120,            0.036468,            0.026043,            0.004052,             0.56529,              0.5612,             0.54201,             0.25354,            0.038807,            0.021083,           0.0089793,           0.0076438,           0.0076438,           0.0076438
                 121,             0.03641,            0.026183,           0.0042544,             0.56571,             0.55954,             0.54176,             0.25382,            0.038812,            0.021087,           0.0089843,            0.007624,            0.007624,            0.007624
                 122,            0.036535,            0.026237,            0.004065,             0.56792,             0.55693,             0.54119,             0.25363,            0.038818,            0.021094,            0.008989,           0.0076042,           0.0076042,           0.0076042
                 123,            0.036805,            0.026051,           0.0042471,             0.56856,             0.55509,              0.5414,             0.25379,            0.038827,            0.021097,            0.008995,           0.0075844,           0.0075844,           0.0075844
                 124,            0.036623,            0.025631,           0.0041952,             0.56939,             0.55755,               0.542,             0.25377,            0.038829,            0.021102,           0.0089976,           0.0075646,           0.0075646,           0.0075646
                 125,            0.036709,            0.026103,           0.0039778,             0.56711,              0.5593,             0.54144,             0.25342,            0.038834,            0.021107,            0.009007,           0.0075448,           0.0075448,           0.0075448
                 126,            0.036421,            0.026215,           0.0040376,             0.56233,             0.56301,             0.54147,             0.25348,            0.038841,            0.021113,           0.0090125,            0.007525,            0.007525,            0.007525
                 127,            0.036326,            0.026013,           0.0040535,             0.56209,             0.56648,             0.54184,             0.25367,            0.038844,            0.021118,           0.0090155,           0.0075052,           0.0075052,           0.0075052
                 128,            0.036024,            0.026061,            0.003771,             0.56247,             0.56544,             0.54197,             0.25369,             0.03885,            0.021124,           0.0090207,           0.0074854,           0.0074854,           0.0074854
                 129,            0.036232,            0.025787,           0.0041726,             0.56391,             0.56444,             0.54214,             0.25366,            0.038861,             0.02113,           0.0090242,           0.0074656,           0.0074656,           0.0074656
                 130,            0.036259,             0.02573,           0.0039203,             0.56477,             0.56481,             0.54192,             0.25381,            0.038872,            0.021135,           0.0090346,           0.0074458,           0.0074458,           0.0074458
                 131,            0.036108,            0.025552,           0.0038866,             0.56826,             0.56162,             0.54205,             0.25373,            0.038881,            0.021141,           0.0090434,            0.007426,            0.007426,            0.007426
                 132,            0.035848,             0.02599,            0.003848,             0.56865,             0.56148,             0.54257,             0.25367,            0.038886,            0.021146,            0.009053,           0.0074062,           0.0074062,           0.0074062
