               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 125,            0.043741,            0.021899,           0.0049019,             0.61284,             0.55595,             0.56906,             0.27335,            0.042951,            0.015609,           0.0094034,            0.005908,            0.005908,            0.005908
                 126,            0.043729,            0.021859,           0.0048529,             0.61351,             0.55684,             0.56955,             0.27372,            0.042955,             0.01561,           0.0094218,            0.005875,            0.005875,            0.005875
                 127,            0.043803,              0.0216,           0.0049952,             0.61426,             0.55623,             0.56959,             0.27374,            0.042962,            0.015612,           0.0094369,            0.005842,            0.005842,            0.005842
                 128,            0.043682,            0.021764,           0.0050117,             0.61565,             0.55616,             0.56989,             0.27351,            0.042964,            0.015613,            0.009449,            0.005809,            0.005809,            0.005809
                 129,            0.043771,            0.022044,           0.0047695,             0.61467,             0.55712,             0.56974,             0.27353,            0.042969,            0.015616,           0.0094602,            0.005776,            0.005776,            0.005776
                 130,            0.044015,            0.021527,           0.0052642,             0.61203,              0.5571,             0.56933,             0.27317,            0.042972,            0.015618,           0.0094792,            0.005743,            0.005743,            0.005743
                 131,            0.043341,            0.021631,           0.0046462,             0.61266,             0.55716,             0.56893,              0.2731,            0.042977,            0.015621,           0.0094974,             0.00571,             0.00571,             0.00571
                 132,             0.04365,            0.022148,           0.0048259,             0.61437,             0.55644,             0.56898,             0.27319,            0.042981,            0.015623,           0.0095117,            0.005677,            0.005677,            0.005677
                 133,            0.043628,            0.022041,           0.0050061,             0.61372,             0.55691,             0.56833,             0.27327,            0.042985,            0.015624,           0.0095248,            0.005644,            0.005644,            0.005644
                 134,             0.04326,            0.021494,           0.0048909,             0.61325,             0.55799,             0.56783,             0.27303,            0.042992,            0.015627,           0.0095454,            0.005611,            0.005611,            0.005611
